year,date,gear,Area,samp,stat_area,age,sex,length,wt_kg,Port,Species,angler_class
2018,9-Jun-18,sport,SSEI,2-creel,102100,,,400,,Ketchikan,black,2
2018,10-Jun-18,sport,SSEI,2-creel,101230,,,400,,Ketchikan,black,2
2018,14-Jun-18,sport,,2-creel,.,,,400,,Ketchikan,black,2
2018,18-Jun-18,sport,SSEI,2-creel,101230,,,400,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,400,,Ketchikan,black,2
2018,30-Jul-18,sport,SSEI,2-creel,101900,,M,400,,Ketchikan,black,2
2018,12-Aug-18,sport,SSEI,2-creel,101210,,M,400,,Ketchikan,black,2
2018,23-May-18,sport,CSEO,2-creel,113412,,,400,,Sitka,black,1
2018,10-Aug-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,1
2018,10-Aug-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,1
2018,17-Aug-18,sport,CSEO,2-creel,113611,,,400,,Sitka,black,1
2018,17-Aug-18,sport,CSEO,2-creel,113611,,,400,,Sitka,black,1
2018,30-Aug-18,sport,CSEO,2-creel,113416,,,400,,Sitka,black,1
2018,13-May-18,sport,CSEO,2-creel,113416,,,400,,Sitka,black,2
2018,20-May-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,2
2018,20-May-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,2
2018,1-Jun-18,sport,CSEO,2-creel,113417,,,400,,Sitka,black,2
2018,20-Jun-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,2
2018,20-Jun-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,2
2018,20-Jun-18,sport,CSEO,2-creel,113417,,,400,,Sitka,black,2
2018,4-Jul-18,sport,CSEO,2-creel,113417,,,400,,Sitka,black,2
2018,4-Jul-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,2
2018,12-Jul-18,sport,CSEO,2-creel,113350,,,400,,Sitka,black,2
2018,21-Jul-18,sport,CSEO,2-creel,113417,,,400,,Sitka,black,2
2018,29-Jul-18,sport,CSEO,2-creel,113311,,,400,,Sitka,black,2
2018,29-Jul-18,sport,CSEO,2-creel,113311,,,400,,Sitka,black,2
2018,29-Jul-18,sport,CSEO,2-creel,113311,,,400,,Sitka,black,2
2018,29-Jul-18,sport,CSEO,2-creel,113311,,,400,,Sitka,black,2
2018,29-Jul-18,sport,CSEO,2-creel,113311,,,400,,Sitka,black,2
2018,2-Aug-18,sport,CSEO,2-creel,113311,,,400,,Sitka,black,2
2018,8-Aug-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,2
2018,9-Aug-18,sport,CSEO,2-creel,113417,,,400,,Sitka,black,2
2018,12-Aug-18,sport,CSEO,2-creel,113450,,,400,,Sitka,black,2
2018,18-Aug-18,sport,CSEO,2-creel,113311,,,400,,Sitka,black,2
2018,25-Aug-18,sport,CSEO,2-creel,113311,,,400,,Sitka,black,2
2018,30-Aug-18,sport,CSEO,2-creel,113414,,,400,,Sitka,black,2
2018,30-Aug-18,sport,CSEO,2-creel,113414,,,400,,Sitka,black,2
2018,31-Aug-18,sport,CSEO,2-creel,113416,,,400,,Sitka,black,2
2018,31-Aug-18,sport,CSEO,2-creel,113416,,,400,,Sitka,black,2
2018,31-Aug-18,sport,CSEO,2-creel,113416,,,400,,Sitka,black,2
2018,26-May-18,sport,IBS,2-creel,181605,,,400,,Yakutat,black,2
2018,3-Jun-18,sport,IBS,2-creel,183105,,,400,,Yakutat,black,2
2018,20-Jun-18,sport,IBS,2-creel,181604,,,400,,Yakutat,black,2
2018,7-Jul-18,sport,EYKT,2-creel,181603,,,400,,Yakutat,black,2
2018,11-Aug-18,sport,IBS,2-creel,181604,,,400,,Yakutat,black,2
2018,19-Aug-18,sport,IBS,2-creel,181605,,,400,,Yakutat,black,2
2018,19-Aug-18,sport,IBS,2-creel,181605,,,400,,Yakutat,black,2
2018,24-Aug-18,sport,IBS,2-creel,181604,,,400,,Yakutat,black,2
2018,14-Jul-18,sport,NSEO,2-creel,113910,,,405,,Elfin Cove,black,1
2018,19-Aug-18,sport,NSEO,2-creel,113910,,,405,,Elfin Cove,black,1
2018,6-Jun-18,sport,NSEO,2-creel,113910,,,405,,Elfin Cove,black,2
2018,10-Aug-18,sport,NSEO,2-creel,113910,,,405,,Elfin Cove,black,2
2018,28-Jun-18,sport,NSEI,2-creel,114232,,,405,,Gustavus,black,2
2018,4-Jul-18,sport,NSEO,2-creel,113910,,,405,,Gustavus,black,2
2018,25-Jul-18,sport,NSEO,2-creel,113910,,,405,,Gustavus,black,2
2018,30-Aug-18,sport,SSEI,2-creel,101270,,,405,,Ketchikan,black,1
2018,4-Sep-18,sport,SSEI,2-creel,102100,,M,405,,Ketchikan,black,1
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,405,,Ketchikan,black,2
2018,4-Sep-18,sport,SSEI,2-creel,102100,,M,405,,Ketchikan,black,2
2018,18-May-18,sport,IBS,2-creel,181604,,,405,,Yakutat,black,1
2018,22-Jul-18,sport,IBS,2-creel,181604,,,405,,Yakutat,black,2
2018,25-May-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,1
2018,25-May-18,sport,SSEI,2-creel,103700,,,410,,Craig,black,1
2018,3-Jun-18,sport,SSEO,2-creel,104350,,,410,,Craig,black,1
2018,11-Jun-18,sport,SSEI,2-creel,103700,,,410,,Craig,black,1
2018,22-Jun-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,1
2018,23-Jun-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,1
2018,24-Jun-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,1
2018,31-May-18,sport,SSEO,2-creel,104300,,F,410,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,410,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,410,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,410,,Craig,black,2
2018,20-Jun-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,2
2018,25-Jun-18,sport,SSEO,2-creel,104300,,,410,,Craig,black,2
2018,28-Jun-18,sport,SSEO,2-creel,104300,,,410,,Craig,black,2
2018,29-Jun-18,sport,SSEO,2-creel,104300,,,410,,Craig,black,2
2018,2-Jul-18,sport,SSEI,2-creel,103400,,,410,,Craig,black,2
2018,7-Jul-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,2
2018,23-Jul-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,2
2018,26-Jul-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,2
2018,26-Jul-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,2
2018,9-Aug-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,2
2018,17-Aug-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,2
2018,22-Aug-18,sport,SSEO,2-creel,104400,,,410,,Craig,black,2
2018,10-Aug-18,sport,NSEO,2-creel,113910,,,410,,Elfin Cove,black,2
2018,10-Aug-18,sport,NSEO,2-creel,113910,,,410,,Elfin Cove,black,2
2018,31-May-18,sport,NSEI,2-creel,114231,,U,410,,Gustavus,black,2
2018,8-Jun-18,sport,NSEO,2-creel,113910,,,410,,Gustavus,black,2
2018,28-Jun-18,sport,NSEI,2-creel,114232,,,410,,Gustavus,black,2
2018,28-Jun-18,sport,NSEI,2-creel,114232,,,410,,Gustavus,black,2
2018,29-Jun-18,sport,NSEO,2-creel,113910,,,410,,Gustavus,black,2
2018,4-Jul-18,sport,NSEO,2-creel,113910,,,410,,Gustavus,black,2
2018,12-Jul-18,sport,NSEO,2-creel,113910,,,410,,Gustavus,black,2
2018,13-Jul-18,sport,NSEI,2-creel,114232,,,410,,Gustavus,black,2
2018,25-Jul-18,sport,NSEO,2-creel,113910,,,410,,Gustavus,black,2
2018,25-Jul-18,sport,NSEO,2-creel,113910,,,410,,Gustavus,black,2
2018,24-Aug-18,sport,NSEI,2-creel,114232,,,410,,Gustavus,black,2
2018,12-Jul-18,sport,SSEI,2-creel,101270,,,410,,Ketchikan,black,1
2018,30-Aug-18,sport,SSEI,2-creel,101270,,,410,,Ketchikan,black,1
2018,30-Aug-18,sport,SSEI,2-creel,101270,,,410,,Ketchikan,black,1
2018,30-Aug-18,sport,SSEI,2-creel,101270,,,410,,Ketchikan,black,1
2018,4-Sep-18,sport,SSEI,2-creel,102100,,F,410,,Ketchikan,black,1
2018,9-Jun-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,9-Jun-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,10-Jun-18,sport,SSEI,2-creel,101230,,,410,,Ketchikan,black,2
2018,10-Jun-18,sport,SSEI,2-creel,101230,,,410,,Ketchikan,black,2
2018,10-Jun-18,sport,SSEI,2-creel,101230,,,410,,Ketchikan,black,2
2018,16-Jun-18,sport,SSEI,2-creel,101230,,,410,,Ketchikan,black,2
2018,16-Jun-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,101250,,,410,,Ketchikan,black,2
2018,23-Jun-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,25-Jun-18,sport,SSEI,2-creel,101230,,,410,,Ketchikan,black,2
2018,25-Jun-18,sport,SSEI,2-creel,101230,,,410,,Ketchikan,black,2
2018,29-Jun-18,sport,SSEI,2-creel,101290,,,410,,Ketchikan,black,2
2018,30-Jun-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,30-Jun-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,6-Aug-18,sport,SSEI,2-creel,101210,,F,410,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,101210,,,410,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,102100,,,410,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,101210,,,410,,Ketchikan,black,2
2018,24-Aug-18,sport,SSEI,2-creel,101210,,,410,,Ketchikan,black,2
2018,6-Jul-18,sport,CSEO,2-creel,113611,,,410,,Sitka,black,1
2018,13-Jul-18,sport,CSEO,2-creel,113311,,,410,,Sitka,black,1
2018,10-Aug-18,sport,CSEO,2-creel,113450,,,410,,Sitka,black,1
2018,29-Jun-18,sport,CSEO,2-creel,113450,,,410,,Sitka,black,2
2018,29-Jul-18,sport,CSEO,2-creel,113311,,,410,,Sitka,black,2
2018,15-Aug-18,sport,CSEO,2-creel,113416,,,410,,Sitka,black,2
2018,17-Aug-18,sport,CSEO,2-creel,113611,,,410,,Sitka,black,2
2018,4-Jun-18,sport,IBS,2-creel,181604,,,410,,Yakutat,black,2
2018,15-Jun-18,sport,IBS,2-creel,181604,,,410,,Yakutat,black,2
2018,21-Jun-18,sport,IBS,2-creel,181605,,,410,,Yakutat,black,2
2018,22-Jun-18,sport,IBS,2-creel,181604,,,410,,Yakutat,black,2
2018,26-Jun-18,sport,IBS,2-creel,181605,,,410,,Yakutat,black,2
2018,1-Jul-18,sport,EYKT,2-creel,181603,,,410,,Yakutat,black,2
2018,14-Jul-18,sport,EYKT,2-creel,181603,,,410,,Yakutat,black,2
2018,11-Aug-18,sport,IBS,2-creel,181604,,,410,,Yakutat,black,2
2018,25-May-18,sport,NSEO,2-creel,113910,,,415,,Elfin Cove,black,1
2018,25-May-18,sport,NSEI,2-creel,114211,,,415,,Elfin Cove,black,1
2018,18-May-18,sport,NSEO,2-creel,113910,,,415,,Elfin Cove,black,2
2018,10-Jun-18,sport,NSEO,2-creel,113910,,,415,,Elfin Cove,black,2
2018,5-Aug-18,sport,NSEO,2-creel,113910,,,415,,Elfin Cove,black,2
2018,10-Aug-18,sport,NSEO,2-creel,113910,,,415,,Elfin Cove,black,2
2018,5-Jun-18,sport,NSEO,2-creel,113910,,,415,,Gustavus,black,2
2018,8-Jun-18,sport,NSEO,2-creel,113910,,,415,,Gustavus,black,2
2018,14-Jun-18,sport,NSEO,2-creel,113910,,,415,,Gustavus,black,2
2018,4-Jul-18,sport,NSEO,2-creel,113910,,,415,,Gustavus,black,2
2018,13-Jul-18,sport,NSEI,2-creel,114232,,,415,,Gustavus,black,2
2018,11-Jun-18,sport,SSEI,2-creel,101290,,M,415,,Ketchikan,black,2
2018,23-Jun-18,sport,SSEI,2-creel,102100,,,415,,Ketchikan,black,2
2018,22-Jun-18,sport,NSEI,2-creel,110160,,,415,,Petersburg,black,2
2018,3-Aug-18,sport,IBS,2-creel,181604,,,415,,Yakutat,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,1
2018,21-Jun-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,1
2018,21-Jul-18,sport,SSEI,2-creel,103700,,,420,,Craig,black,1
2018,8-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,1
2018,8-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,1
2018,31-May-18,sport,SSEO,2-creel,104300,,M,420,,Craig,black,2
2018,31-May-18,sport,SSEO,2-creel,104300,,F,420,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,420,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,420,,Craig,black,2
2018,22-Jun-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,22-Jun-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,22-Jun-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,2-Jul-18,sport,SSEO,2-creel,104300,,,420,,Craig,black,2
2018,6-Jul-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,11-Jul-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,11-Jul-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,11-Jul-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,23-Jul-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,3-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,4-Aug-18,sport,SSEI,2-creel,103700,,,420,,Craig,black,2
2018,8-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,9-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,10-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,10-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,10-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,10-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,13-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,13-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,13-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,13-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,13-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,16-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,16-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,16-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,16-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,20-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,25-Aug-18,sport,SSEO,2-creel,104400,,,420,,Craig,black,2
2018,14-Jul-18,sport,NSEO,2-creel,113910,,,420,,Elfin Cove,black,1
2018,8-Jul-18,sport,NSEO,2-creel,113910,,,420,,Elfin Cove,black,2
2018,8-Jun-18,sport,NSEO,2-creel,113910,,,420,,Gustavus,black,2
2018,4-Jul-18,sport,NSEO,2-creel,113910,,,420,,Gustavus,black,2
2018,26-Jul-18,sport,NSEO,2-creel,113910,,,420,,Gustavus,black,2
2018,4-Jun-18,sport,NSEO,2-creel,113910,,,420,,Juneau,black,1
2018,4-Jun-18,sport,NSEO,2-creel,113910,,,420,,Juneau,black,1
2018,11-Aug-18,sport,SSEI,2-creel,102100,,M,420,,Ketchikan,black,1
2018,12-Aug-18,sport,SSEI,2-creel,102100,,M,420,,Ketchikan,black,1
2018,12-Aug-18,sport,SSEI,2-creel,102100,,M,420,,Ketchikan,black,1
2018,12-Aug-18,sport,SSEI,2-creel,102100,,M,420,,Ketchikan,black,1
2018,30-Aug-18,sport,SSEI,2-creel,101270,,,420,,Ketchikan,black,1
2018,30-Aug-18,sport,SSEI,2-creel,101270,,,420,,Ketchikan,black,1
2018,7-Sep-18,sport,SSEI,2-creel,101290,,F,420,,Ketchikan,black,1
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,420,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,420,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,101250,,,420,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,101250,,,420,,Ketchikan,black,2
2018,30-Jul-18,sport,SSEI,2-creel,102100,,,420,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,102100,,,420,,Ketchikan,black,2
2018,12-Aug-18,sport,SSEI,2-creel,101210,,M,420,,Ketchikan,black,2
2018,4-Sep-18,sport,SSEI,2-creel,102100,,M,420,,Ketchikan,black,2
2018,23-May-18,sport,CSEO,2-creel,113412,,,420,,Sitka,black,1
2018,6-Jul-18,sport,CSEO,2-creel,113611,,,420,,Sitka,black,1
2018,13-Jul-18,sport,CSEO,2-creel,113311,,,420,,Sitka,black,1
2018,10-Aug-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,1
2018,17-Aug-18,sport,CSEO,2-creel,113611,,,420,,Sitka,black,1
2018,30-Aug-18,sport,CSEO,2-creel,113416,,,420,,Sitka,black,1
2018,20-May-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,1-Jun-18,sport,CSEO,2-creel,113417,,,420,,Sitka,black,2
2018,1-Jun-18,sport,CSEO,2-creel,113417,,,420,,Sitka,black,2
2018,1-Jun-18,sport,CSEO,2-creel,113417,,,420,,Sitka,black,2
2018,1-Jun-18,sport,CSEO,2-creel,113417,,,420,,Sitka,black,2
2018,1-Jun-18,sport,CSEO,2-creel,113417,,,420,,Sitka,black,2
2018,2-Jun-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,2-Jun-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,20-Jun-18,sport,CSEO,2-creel,113417,,,420,,Sitka,black,2
2018,27-Jun-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,4-Jul-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,12-Jul-18,sport,CSEO,2-creel,113350,,,420,,Sitka,black,2
2018,12-Jul-18,sport,CSEO,2-creel,113350,,,420,,Sitka,black,2
2018,12-Jul-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,29-Jul-18,sport,CSEO,2-creel,113311,,,420,,Sitka,black,2
2018,9-Aug-18,sport,CSEO,2-creel,113417,,,420,,Sitka,black,2
2018,12-Aug-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,12-Aug-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,12-Aug-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,15-Aug-18,sport,CSEO,2-creel,113450,,,420,,Sitka,black,2
2018,15-Aug-18,sport,CSEO,2-creel,113416,,,420,,Sitka,black,2
2018,25-Aug-18,sport,CSEO,2-creel,113311,,,420,,Sitka,black,2
2018,25-Aug-18,sport,CSEO,2-creel,113311,,,420,,Sitka,black,2
2018,30-Aug-18,sport,CSEO,2-creel,113414,,,420,,Sitka,black,2
2018,31-Aug-18,sport,CSEO,2-creel,113416,,,420,,Sitka,black,2
2018,31-Aug-18,sport,CSEO,2-creel,113416,,,420,,Sitka,black,2
2018,29-Jun-18,sport,SSEI,2-creel,106302,,,420,,Wrangell,black,2
2018,28-May-18,sport,IBS,2-creel,181604,,,420,,Yakutat,black,2
2018,4-Jun-18,sport,IBS,2-creel,181604,,,420,,Yakutat,black,2
2018,4-Jun-18,sport,IBS,2-creel,181604,,,420,,Yakutat,black,2
2018,21-Jun-18,sport,IBS,2-creel,181605,,,420,,Yakutat,black,2
2018,22-Jun-18,sport,IBS,2-creel,181604,,,420,,Yakutat,black,2
2018,1-Jul-18,sport,EYKT,2-creel,181603,,,420,,Yakutat,black,2
2018,5-Jul-18,sport,IBS,2-creel,181605,,,420,,Yakutat,black,2
2018,7-Jul-18,sport,EYKT,2-creel,181603,,,420,,Yakutat,black,2
2018,11-Aug-18,sport,IBS,2-creel,181604,,,420,,Yakutat,black,2
2018,15-Aug-18,sport,IBS,2-creel,183104,,,420,,Yakutat,black,2
2018,25-May-18,sport,NSEO,2-creel,113910,,,425,,Elfin Cove,black,1
2018,25-May-18,sport,NSEI,2-creel,114211,,,425,,Elfin Cove,black,1
2018,28-Jun-18,sport,NSEO,2-creel,113910,,,425,,Elfin Cove,black,1
2018,14-Jul-18,sport,NSEI,2-creel,114211,,,425,,Elfin Cove,black,1
2018,8-Jul-18,sport,NSEO,2-creel,113910,,,425,,Elfin Cove,black,2
2018,9-Jul-18,sport,NSEO,2-creel,113910,,,425,,Elfin Cove,black,2
2018,2-Aug-18,sport,NSEO,2-creel,113910,,,425,,Elfin Cove,black,2
2018,31-May-18,sport,NSEI,2-creel,114231,,U,425,,Gustavus,black,2
2018,28-Jul-18,sport,SSEI,2-creel,102100,,M,425,,Ketchikan,black,2
2018,6-Aug-18,sport,SSEI,2-creel,101210,,M,425,,Ketchikan,black,2
2018,25-May-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,1
2018,9-Jun-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,1
2018,17-Jun-18,sport,SSEI,2-creel,103700,,,430,,Craig,black,1
2018,24-Jun-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,1
2018,5-Jul-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,1
2018,6-Jul-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,1
2018,8-Aug-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,1
2018,31-May-18,sport,SSEO,2-creel,104300,,M,430,,Craig,black,2
2018,5-Jun-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,6-Jun-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,6-Jun-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,7-Jun-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,9-Jun-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,20-Jun-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,22-Jun-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,22-Jun-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,2-Jul-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,2-Jul-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,2-Jul-18,sport,SSEO,2-creel,104300,,,430,,Craig,black,2
2018,2-Jul-18,sport,SSEI,2-creel,103400,,,430,,Craig,black,2
2018,2-Jul-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,11-Jul-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,18-Jul-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,19-Jul-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,8-Aug-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,9-Aug-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,13-Aug-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,13-Aug-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,19-Aug-18,sport,SSEO,2-creel,104400,,,430,,Craig,black,2
2018,27-Jun-18,sport,NSEO,2-creel,113910,,,430,,Elfin Cove,black,2
2018,31-May-18,sport,NSEI,2-creel,114231,,U,430,,Gustavus,black,2
2018,12-Jul-18,sport,NSEO,2-creel,113910,,,430,,Gustavus,black,2
2018,12-Jul-18,sport,NSEO,2-creel,113910,,,430,,Gustavus,black,2
2018,4-Jun-18,sport,NSEO,2-creel,113910,,,430,,Juneau,black,1
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,1
2018,28-Jun-18,sport,SSEI,2-creel,101900,,,430,,Ketchikan,black,1
2018,13-Aug-18,sport,SSEI,2-creel,101210,,M,430,,Ketchikan,black,1
2018,14-Jun-18,sport,,2-creel,.,,,430,,Ketchikan,black,2
2018,16-Jun-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,22-Jun-18,sport,SSEI,2-creel,101250,,,430,,Ketchikan,black,2
2018,23-Jun-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,25-Jun-18,sport,SSEI,2-creel,101230,,,430,,Ketchikan,black,2
2018,25-Jun-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,30-Jun-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,30-Jul-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,6-Aug-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,6-Aug-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,102100,,,430,,Ketchikan,black,2
2018,11-Aug-18,sport,SSEI,2-creel,101210,,,430,,Ketchikan,black,2
2018,12-Aug-18,sport,SSEI,2-creel,101210,,F,430,,Ketchikan,black,2
2018,10-Aug-18,sport,CSEO,2-creel,113450,,,430,,Sitka,black,1
2018,17-Aug-18,sport,CSEO,2-creel,113611,,,430,,Sitka,black,1
2018,13-May-18,sport,CSEO,2-creel,113416,,,430,,Sitka,black,2
2018,20-May-18,sport,CSEO,2-creel,113450,,,430,,Sitka,black,2
2018,2-Jun-18,sport,CSEO,2-creel,113450,,,430,,Sitka,black,2
2018,2-Jun-18,sport,CSEO,2-creel,365630,,,430,,Sitka,black,2
2018,7-Jun-18,sport,CSEO,2-creel,355631,,,430,,Sitka,black,2
2018,7-Jun-18,sport,CSEO,2-creel,355631,,,430,,Sitka,black,2
2018,7-Jun-18,sport,CSEO,2-creel,355631,,,430,,Sitka,black,2
2018,21-Jun-18,sport,CSEO,2-creel,113311,,,430,,Sitka,black,2
2018,27-Jun-18,sport,CSEO,2-creel,113450,,,430,,Sitka,black,2
2018,27-Jun-18,sport,CSEO,2-creel,113450,,,430,,Sitka,black,2
2018,27-Jun-18,sport,CSEO,2-creel,113450,,,430,,Sitka,black,2
2018,4-Jul-18,sport,CSEO,2-creel,113417,,,430,,Sitka,black,2
